"key","code","name","behaviour","remark"
2540,"9705",Angioimmunoblastic lymphoma ,"3","2"
2541,"9705","Peripheral T-cell lymphoma, AILD","3","2"
2542,"9705",AILD,"3","3"
2543,"9708",Subcutaneous panniculitis-like T-cell lymphoma,"3","1"
2544,"9709","Cutaneous T-cell lymphoma, NOS ","3","1"
2545,"9709","Cutaneous lymphoma, NOS ","3","2"
2546,"9709","Primary cutaneous peripheral T-cell lymphoma (PTL), unspecified","3","3"
2547,"9709","PTL, unspecified","3","3"
2548,"9714","Anaplastic large cell lymphoma, T-cell and null cell type","3","1"
2549,"9714","Anaplastic large cell lymphoma, NOS","3","2"
2550,"9714","Anaplastic large cell lymphoma, CD30+","3","2"
2551,"9714",Large cell (Ki-1+) lymphoma ,"3","2"
2552,"9714",Anaplastic large cell lymphoma,"3","2"
2553,"9714",T-cell lymphoma,"3","2"
2554,"9714",Anaplastic large cell lymphoma and other rare mature T- and NK-cell lymphomas of the mediastinum,"3","3"
2555,"9716",Hepatosplenic gamma-delta cell lymphoma,"3","1"
2556,"9717",Intestinal T-cell lymphoma,"3","1"
2557,"9717",Enteropathy associated T-cell lymphoma,"3","2"
2558,"9717",Enteropathy type intestinal T-cell lymphoma,"3","2"
2559,"9717","T-cell lymphoma, enteropathy associated","3","3"
2560,"9718",Primary cutaneous CD30+ T-cell lymphoproliferative disorder ,"3","1"
2561,"9718",Lymphomatoid papulosis ,"3","2"
2562,"9718",Primary cutaneous anaplastic large cell lymphoma ,"3","2"
2563,"9718",Primary cutaneous CD30+ large T-cell lymphoma,"3","2"
2564,"9718",Primary cutaneous anaplastic large cell lymphoma,"3","3"
2565,"9719","NK/T-cell lymphoma, nasal and nasal-type","3","1"
2566,"9719",Angiocentric T-cell lymphoma ,"3","2"
2567,"9719",Malignant midline reticulosis ,"3","2"
2568,"9719","Malignant reticulosis, NOS ","3","2"
2569,"9719","NK/T-cell lymphoma, nasal and nasal-type","3","2"
2570,"9719",Polymorphic reticulosis ,"3","2"
2571,"9719",T/NK-cell lymphoma,"3","2"
2572,"9719",Extranodal NK/T cell lymphoma,"3","3"
2573,"9719","Extranodal NK/T-cell lymphoma, nasal type","3","4"
2574,"9720",Malignant histiocytosis,"3","3"
2575,"9722",Letterer-Siwe disease ,"3","3"
2576,"9723",True histiocytic lymphoma,"3","3"
2577,"9727","Precursor cell lymphoblastic lymphoma, NOS ","3","1"
2578,"9727",Lymphoblastoma ,"3","2"
2579,"9727","Malignant lymphoma, convoluted cell ","3","2"
2580,"9727","Malignant lymphoma, lymphoblastic, NOS ","3","2"
2581,"9727",Blastic NK-cell lymphoma  ,"3","3"
2582,"9728",Precursor B-cell lymphoblastic lymphoma ,"3","1"
2583,"9728",B-lymphoblastic lymphoma,"3","3"
2584,"9729",Precursor T-cell lymphoblastic lymphoma ,"3","1"
2585,"9729",Precursor T-lymphoblastic lymphoma,"3","3"
2586,"9729",T-lymphoblastic lymphoma,"3","4"
2587,"9731","Plasmacytoma, NOS","3","1"
2588,"9731",Plasma cell tumor,"3","2"
2589,"9731",Plasmacytoma of bone ,"3","2"
2590,"9731",Solitary myeloma,"3","2"
2591,"9731",Solitary plasmacytoma,"3","2"
2592,"9732",Multiple myeloma ,"3","1"
2593,"9732","Myeloma, NOS ","3","2"
2594,"9732",Myelomatosis,"3","2"
2595,"9732",Plasma cell myeloma ,"3","2"
2596,"9733",Plasma cell leukemia ,"3","1"
2597,"9733",Plasmacytic leukemia,"3","2"
2598,"9734","Plasmacytoma, extramedullary (not occurring in bone)","3","1"
2599,"9734",Extramedullary plasmacytoma (not occurring in bone),"3","3"
2600,"9734",Plasmacytoma,"3","4"
2601,"9740","Mastocytoma, NOS","1","1"
2602,"9740","Mast cell tumor, NOS","1","2"
2603,"9740",Mast cell sarcoma,"3","1"
2604,"9740",Malignant mast cell tumor,"3","2"
2605,"9740",Malignant mastocytoma,"3","2"
2606,"9741",Malignant mastocytosis,"3","1"
2607,"9741",Systemic tissue mast cell disease,"3","2"
2608,"9742",Mast cell leukemia ,"3","1"
2609,"9750",Malignant histiocytosis,"3","1"
2610,"9750",Histiocytic medullary reticulosis ,"3","2"
2611,"9751","Langerhans cell histiocytosis, NOS","1","1"
2612,"9751","Histiocytosis X, NOS ","1","2"
2613,"9751",Langerhans cell granulomatosis,"1","2"
2614,"9752","Langerhans cell histiocytosis, unifocal","1","1"
2615,"9752",Eosinophilic granuoma,"1","2"
2616,"9752","Langerhans cell granulomatosis, unifocal","1","2"
2617,"9752","Langerhans cell histiocytosis, mono-ostotic","1","2"
2618,"9752","Langerhans cell histiocytosis, unifocal","1","3"
2619,"9753","Langerhans cell histiocytosis, multifocal","1","1"
2620,"9753",Hand-Schuller-Christian disease ,"1","2"
2621,"9753","Langerhans cell histiocytosis, poly-ostotic","1","2"
2622,"9753","Langerhans cell histiocytosis, multifocal","3","5"
2623,"9754","Langerhans cell histiocytosis, disseminated","3","1"
2624,"9754",Acute progressive histiocytosis X,"3","2"
2625,"9754","Langerhans cell histiocytosis, generalized","3","2"
2626,"9754",Letterer-Siwe disease,"3","2"
2627,"9754",Nonlipid reticuloendotheliosis ,"3","2"
2628,"9754","Langerhans cell histiocytosis, disseminated","3","3"
2629,"9755",Histiocytic sarcoma,"3","1"
2630,"9755",True histiocytic lymphoma,"3","2"
2631,"9756",Langerhans cell sarcoma,"3","1"
2632,"9757",Interdigitating dendritic cell sarcoma,"3","1"
2633,"9757","Dendritic cell sarcoma, NOS","3","2"
2634,"9757",Interdigitating cell sarcoma,"3","2"
2635,"9757",Interdigitating dendritic cell tumor,"3","3"
2636,"9758",Follicular dendritic cell sarcoma,"3","1"
2637,"9758",Follicular dendritic cell tumor,"3","2"
2638,"9760","Immunoproliferative disease, NOS","3","1"
2639,"9761",Waldenstrom macroglobulinemia ,"3","1"
2640,"9762","Alpha heavy chain disease, NOS","3","1"
2641,"9762","Heavy chain disease, NOS","3","1"
2642,"9762",Alpha heavy chain disease ,"3","2"
2643,"9762",Franklin disease,"3","2"
2644,"9762",Gamma heavy chain disease,"3","2"
2645,"9762",Mu heavy chain disease,"3","2"
2646,"9763","Gramma heavy chain disease, NOS","3","1"
2647,"9764",Immunoproliferative small intestinal disease ,"3","1"
2648,"9764",Mediterranean lymphoma,"3","2"
2649,"9765",Monoclonal gammopathy of undetermined significance ,"1","1"
2650,"9765",MGUS,"1","2"
2651,"9765","Monoclonal gammopathy, NOS","1","2"
2652,"9766",Angiocentric immunoproliferative lesion,"1","1"
2653,"9766",Lymphoid granulomatosis,"1","2"
2654,"9766",Lymphomatoid granulomatosis,"1","3"
2655,"9767",Angioimmunoblastic lymphadenopathy,"1","1"
2656,"9768",T-gamma lymphoproliferative disease,"1","1"
2657,"9769",Immunoglobulin deposition disease,"1","1"
2658,"9769",Primary amyloidosis,"1","2"
2659,"9769",Systemic light chain disease,"1","2"
2660,"9800","Leukemia, NOS","3","1"
2661,"9800","Aleukemic leukemia, NOS ","3","2"
2662,"9800","Chronic leukemia, NOS ","3","2"
2663,"9800","Subacute leukemia, NIS","3","2"
2664,"9801","Acute leukemia, NOS","3","1"
2665,"9801",Blast cell leukemia,"3","2"
2666,"9801",Stem cell leukemia,"3","2"
2667,"9801",Undifferentiated leukemia,"3","2"
2668,"9805",Acute biphenotypic leukemia,"3","1"
2669,"9805",Acute bilineal leukemia,"3","2"
2670,"9805",Acute mixed lineage leukemia,"3","2"
2671,"9820","Lymphoid leukemia, NOS","3","1"
2672,"9820",Aleukemic lymphatic leukemia ,"3","2"
2673,"9820",Aleukemic lymphocytic leukemia ,"3","2"
2674,"9820",Aleukemic lymphoid leukemia ,"3","2"
2675,"9820","Lymphatic leukemia, NOS","3","2"
2676,"9820","Lymphocytic leukemia, NOS ","3","2"
2677,"9820",Lymphosarcoma cell leukemia,"3","2"
2678,"9820",Subacute lymphatic leukemia,"3","2"
2679,"9820",Subacute lymphocytic leukemia ,"3","2"
2680,"9820",Subacute lymphoid leukemia,"3","2"
2681,"9822","Subacute lymphoblastic leukemia, NOS","3","5"
2682,"9823",B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma ,"3","1"
2683,"9823",Chronic lymphatic leukemia,"3","2"
2684,"9823",Chronic lymphocytic leukemia,"3","2"
2685,"9823","Chronic lymphocytic leukemia, B-cell type ","3","2"
2686,"9823",Chronic lymphoid leukemia,"3","2"
2687,"9823",B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma,"3","5"
2688,"9826",Burkitt cell leukemia ,"3","1"
2689,"9826","Acute leukemia, Burkitt type ","3","2"
2690,"9826","Acute lymphoblastic leukemia, mature, B-cell type","3","2"
2691,"9826",B-ALL ,"3","2"
2692,"9826",Burkitt cell leukemia,"3","2"
2693,"9826",FAB L3 [obs],"3","2"
2694,"9827","Adult T-cell leukemia/lymphoma (HTLV-1 positive), all variants","3","1"
2695,"9827",Adult T-cell leukemia,"3","2"
2696,"9827",Adult T-cell lymphoma,"3","2"
2697,"9827",Adult T-cell lymphoma/leukemia,"3","2"
2698,"9831",T-cell large granular lymphocytic leukemia,"1","1"
2699,"9831","Large granular lymphocytosis, NOS","1","2"
2700,"9831",NK-cell large granular lymphocytic liukemia,"1","2"
2701,"9831",T-cell large granular lymphocytosis,"1","2"
2702,"9832","Prolymphocytic leukemia, NOS","3","1"
2703,"9833","Prolymphocytic leukemia, B-cell type","3","1"
2704,"9834","Prolymphocytic leukemia, T-cell type","3","1"
2705,"9835","Precursor cell lymphoblastic leukemia, NOS ","3","1"
2706,"9835",Acute lymphatic leukemia,"3","2"
2707,"9835","Acute lymphoblastic leukemia, L2 type, NOS","3","2"
2708,"9835","Acute lymphoblastic leukemia, NOS ","3","2"
2709,"9835","Acute lymphoblastic leukemia, precursor-cell type","3","2"
2710,"9835","Acute lymphoblastic leukemia-lymphoma, NOS","3","2"
2711,"9835",Acute lymphocytic leukemia acute lymphid leukemia,"3","2"
2712,"9835",FAB L1 ,"3","2"
2713,"9835",FAB L2,"3","2"
2714,"9835","Lymphoblastic leukemia, NOS","3","2"
2715,"9835","Precursor cell lymphoblastic leukemia, NOS","3","2"
2716,"9836",Precursor B cell lymphoblastic leukemia ,"3","1"
2717,"9836",c-ALL,"3","2"
2718,"9836",Common ALL,"3","2"
2719,"9836",Common precursor B ALL,"3","2"
2720,"9836",Pre-B ALL,"3","2"
2721,"9836",Pre-pre-B ALL,"3","2"
2722,"9836",Pro-B ALL,"3","2"
2723,"9836",Precursor B-cell lymphoblastic leukemia,"3","3"
2724,"9837",Precursor T-cell lymphoblastic leukemia ,"3","1"
2725,"9837",Cortical T ALL,"3","2"
2726,"9837",Mature T ALL,"3","2"
2727,"9837",Pre-T ALL,"3","2"
2728,"9837",Pro-T ALL,"3","2"
2729,"9837",T lymphoblasic leukemia,"3","3"
2730,"9840","Acute myeloid leukemia, M6 type","3","1"
2731,"9840",Acute erythremic myelosis ,"3","2"
2732,"9840",Acute erythroid leukemia,"3","2"
2733,"9840",AML M6,"3","2"
2734,"9840",Di Guglielmo disease ,"3","2"
2735,"9840","Erythremic myelosis, NOS","3","2"
2736,"9840",Erythroleukemia,"3","2"
2737,"9840",FAB M6,"3","2"
2738,"9840",M6A,"3","2"
2739,"9840",M6B,"3","2"
2740,"9841",Acute erythremia,"3","1"
2741,"9842",Chronic erythremia,"3","1"
2742,"9850",lymphosarcoma cell leukemia,"3","1"
2743,"9860","Myeloid leukemia, NOS","3","1"
2744,"9860",Aleukemic granulocytic leukemia,"3","2"
2745,"9860",Aleukemic monocytic leukemia ,"3","2"
2746,"9860",Aleukemic myeloid leukemia ,"3","2"
2747,"9860",Chronic monocytic leukemia ,"3","2"
2748,"9860",Eosinophilic leukemia,"3","2"
2749,"9860","Granulocytic leukemia, NOS","3","2"
2750,"9860",Aleukemic myelogenous leukemia ,"3","2"
2751,"9860","Monocytic leukemia, NOS","3","2"
2752,"9860","Myelocytic leukemia, NOS","3","2"
2753,"9860","Myelogenous leukemia, NOS","3","2"
2754,"9860","Myelomonocytic leukemia, NOS","3","2"
2755,"9860","Non-lymphocytic leukemia, NOS","3","2"
2756,"9860",Subacute granulocytic leukemia ,"3","2"
2757,"9860",Subacute monocytic leukemia ,"3","2"
2758,"9860",Subacute myelogenous leukemia ,"3","2"
2759,"9860",Subacute myeloid leukemia ,"3","2"
2760,"9861","Acute myeloid leukemia, NOS","3","1"
2761,"9861",Acute granulocytic leukemia,"3","2"
2762,"9861",Acute myelocytic leukemia,"3","2"
2763,"9861",Acute myelogenous leukemia,"3","2"
2764,"9861",Acute non-lymphocytic leukemia,"3","2"
2765,"9863","Chronic myeloid leukemia, NOS","3","1"
2766,"9863","Chronic granulocytic leukemia, NOS","3","2"
2767,"9863","Chronic myelocytic leukemia, NOS","3","2"
2768,"9863","Chronic myelogenous leukemia, NOS","3","2"
2769,"9863","Chronic myeloid leukemia, NOS","3","3"
2770,"9864",Aleukaemia myeloid leukemia,"3","4"
2771,"9866","Acute promyelocytic leukemia, t(15;17)(q22;q11-12)","3","1"
2772,"9866","Acute myeloid leukemia, PML/RAR-alpha","3","2"
2773,"9866","Acute myeloid leukemia, t(15;17)(q22;q11-12)","3","2"
2774,"9866","Acute promyelocytic leukemia, NOS","3","2"
2775,"9866","Acute promyelocytic leukemia, PML/RAR-alpha","3","2"
2776,"9866",FAB M3 (includes all variants),"3","2"
2777,"9867",Acute myelomonocytic leukemia,"3","1"
2778,"9867",FAB M4,"3","2"
2779,"9868",Chronic myelomocytic leukemia,"3","5"
2780,"9870",Acute basophilic leukemia,"3","1"
2781,"9871",Acute myeloid leukemia with abnormal marrow eosinophils,"3","1"
2782,"9871","Acute myeloid leukemia, CBF-beta/MYH11","3","2"
2783,"9871","Acute myeloid leukemia, inv(16)(p13;q22)","3","2"
2784,"9871","Acute myeloid leukemia, t(16;16)(p13;q11)","3","2"
2785,"9871",Acute myelomonocytic leukemia with abnomal eosinophils,"3","2"
2786,"9871",FAB M4Eo,"3","2"
2787,"9872","Acute myeoloid leukemia, minimal differentiation","3","1"
2788,"9872",Acute myeloblastic leukemia,"3","2"
2789,"9872",FAB M0,"3","2"
2790,"9873",Acute myeloid leukemia without maturation,"3","1"
2791,"9873",FAB M1,"3","2"
2792,"9874",Acute myeloid leukemia with maturation,"3","1"
2793,"9874","FAB M2, NOS","3","2"
2794,"9875","Chronic myelogenous leukemia, BCR/ABL positive","3","1"
2795,"9875","Chronic granulocytic leukemia, Philadelphia chromosome (Ph1) positive","3","2"
2796,"9875","Chronic granulocytic leukemia, BCR/ABL","3","2"
2797,"9875","Chronic granulocytic leukemia, t(9;22)(q34;q11)","3","2"
2798,"9875","Chronic myelogenous leukemia, Philadelphia chromosome (Ph1) positive","3","2"
2799,"9875","Chronic myelogenous leukemia, t(9;22)(q34;q11)","3","2"
2800,"9876","Atypical chronic myeloid leukemia, BCR/ABL negative","3","1"
2801,"9876","Atypical chronic myeloid leukemia, Philadelphia chromosome (Ph1) nagative","3","2"
2802,"9891",Acute monocytic leukemia,"3","1"
2803,"9891",Acute monoblastic leukemia,"3","2"
2804,"9891",FAB M5 (includes all variants),"3","2"
2805,"9891","Monoblastic leukemia, NOS","3","2"
2806,"9892",Subacute monocytic leukemia,"3","3"
2807,"9893",Chronic monocytic leukemia,"3","3"
2808,"9894",Aleukaemic monocytic leukemia,"3","3"
2809,"9895",Acute myeloid leukemia with multilineage dysplasia,"3","1"
2810,"9895",Acute myeloid leukemia with prior myelodysplastic syndrome,"3","2"
2811,"9895",Acute myeloid leukemia without prior myelodysplastic syndrome,"3","2"
2812,"9896","Acute myeloid leukemia, t(8;21)(q22;q22)","3","1"
2813,"9896","Acute myeloid leukemia, AML1(CBF-alpha)/ETO","3","2"
2814,"9896","FAB M2, AML1 (CBF-alpha)/ETO","3","2"
2815,"9896","FAB M2, t(8;21)(q22;q22)","3","2"
2816,"9897","Acute myeloid leukemia, 11q23 abnormalities","3","1"
2817,"9897","Acute myeloid leukemia, MLL","3","2"
2818,"9900",Mast cell leukemia,"3","3"
2819,"9910",Acute megakaryoblastic leukemia,"3","1"
2820,"9910",FAB M7,"3","2"
2821,"9910",Megakaryocytic leukemia,"3","2"
2822,"9920","Therapy-related acute myeloid leukemia, NOS","3","1"
2823,"9920","Therapy-related acute myeloid leukemia, alkylating agent related ","3","2"
2824,"9920","Therapy-related acute myeloid leukemia, epipodophyllotoxin-related","3","2"
2825,"9930",Myeloid sarcoma ,"3","1"
2826,"9930",Granulocytic sarcoma,"3","2"
2827,"9930",Extramedullary myeloid sarcoma,"3","3"
2828,"9930",Myeloid sarcoma and extramedullary acute myeloid leukaemia,"3","4"
2829,"9931",Acute panmyelosis with myelofibrosis ,"3","1"
2830,"9931",Acute myelofibrosis,"3","2"
2831,"9931","Acute myelosclerosis, NOS","3","2"
2832,"9931","Acute panmyelosis, NOS","3","2"
2833,"9931",Malignant myelosclerosis ,"3","2"
2834,"9940",Hairy cell leukemia ,"3","1"
2835,"9940",Hairy cell leukemia variant,"3","2"
2836,"9940",Leukemic reticuloendotheliosis,"3","2"
2837,"9945","Chronic myelomonocytic leukemia, NOS","3","1"
2838,"9945",Chronic myelomonocytic leukemia in transformation ,"3","2"
2839,"9945","Chronic myelomonocytic leukemia, Type I","3","2"
2840,"9945","Chronic myelomonocytic leukemia, Type II","3","2"
2841,"9946",Juvenile myelomonocytic leukemia,"3","1"
2842,"9946",Juvenile chronic myelomonocytic leukemia,"3","2"
2843,"9948",Aggressive NK-cell leukemia,"3","1"
2844,"9950",Polycythemia vera,"3","1"
2845,"9950",Chronic erythremia ,"3","2"
2846,"9950",Polycythemia rubra vera,"3","2"
2847,"9950",Proliferative polycythemia,"3","2"
2848,"9960","Chronic myeloproliferative disease, NOS","3","1"
2849,"9960",Chronic myeloproliferative disorder,"3","2"
2850,"9961",Myelosclerosis with myeloid metaplasia,"3","1"
2851,"9961",Agnogenic myeloid metaplasia,"3","2"
2852,"9961",Chronic idiopathic myelofibrosis,"3","2"
2853,"9961",Megakaryocytic myelosclerosis,"3","2"
2854,"9961",Myelofibrosis as a result of myeloproliferative disease,"3","2"
2855,"9961",Myelofibrosis with myeloid metaplasia,"3","2"
2856,"9962",Essential thrombocythemia,"3","1"
2857,"9962",Essential hemorrhagic thrombocythemia,"3","2"
2858,"9962",Idiopathic hemorrhagic thrombocythemia,"3","2"
2859,"9962",Idiopathic thrombocythemia,"3","2"
2860,"9963",Chronic neutrophilic leukemia,"3","1"
2861,"9964",Hypereosinophilic syndrome,"3","1"
2862,"9964",Chronic eosinophilic leukemia,"3","2"
2863,"9970","Lymphoproliferative disorder, NOS","1","1"
2864,"9970","Lymphoproliferative disease, NOS","1","2"
2865,"9975","Myeloproliferative disease, NOS","1","1"
2866,"9980",Refractory anemia,"3","1"
2867,"9980",Refractory anemia without sideroblasts,"3","2"
2868,"9982",Refractory anemia with sideroblasts,"3","1"
2869,"9982",RARS,"3","2"
2870,"9982",Refractory anemia with ringed sideroblasts,"3","2"
2871,"9983",Refractory anemia with excess blasts,"3","1"
2872,"9983",RAEB,"3","2"
2873,"9983",RAEB I,"3","2"
2874,"9983",RAEB II,"3","2"
2875,"9984",Refractory anemia with excess blasts in transformation ,"3","1"
2876,"9984",RAEB-T,"3","2"
2877,"9985",Refractory cytopenia with multilineage dysplasia,"3","1"
2878,"9986",Myelodysplastic syndrome with 5q deletion (5q-) syndrome,"3","1"
2879,"9987","Therapy-related myelodysplastic syndrome, NOS","3","1"
2880,"9987","Therapy-related myelodysplastic syndrome, alkylating agent related","3","2"
2881,"9987","Therapy-related myelodysplasticsyndrome, epipodophyllotoxin-related","3","2"
2882,"9989","Myelodysplastic syndrome, NOS","3","1"
2883,"9989",Preleukemia ,"3","2"
2884,"9989",Preleukemic syndrome ,"3","2"
2885,"8023",Midline carcinoma of children and young adults with NUT rearrangement,"3","5"
2886,"8023",NUT carcinoma,"3","5"
2887,"8023",NUT midline ,"3","5"
